district,segment_id,point_id,point_code,su_id,su_date,su_date_year,su_date_month,su_date_day,start_time,start_time_hour,start_time_minute,dist_point,dist_m,imp_type,imp_type_qualifier,imp_list,imp_list_qualifier,wp_gps,coord_obs,coord_obs_srs,coord_obs_x,coord_obs_y,point_obs,not_obs,not_obs_qualifier,point_loc,lc_cat1,lc_group1,lc_code1,lc_code1_qualifier,lc_pct1,lc_sea1,lc_sea1_qualifier,lc_cat2,lc_group2,lc_code2,lc_code2_qualifier,lc_pct2,lc_sea2,lc_sea2_qualifier,lc_cat3,lc_group3,lc_code3,lc_code3_qualifier,lc_pct3,lc_sea3,lc_sea3_qualifier,pct_check,harvest,harvest_qualifier,d_harv,irrig,lc_remark,photo,remarks,entry_loc,entry_loc_qualifier,end_time
42,5606,3,42-5606-3,E1,05/11/2016,2016,11,5,09:20,9,20,lt2m,4,,,,,112,SRID=EPSG:4326;POINT(84.402711 27.614314),EPSG:4326,84.40271055,27.61431425,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/10/2016,0,,2619_37.jpg,,1,,09:26
42,5606,4,42-5606-4,E1,05/11/2016,2016,11,5,09:54,9,54,lt2m,2,,,,,114,SRID=EPSG:4326;POINT(84.404246 27.614359),EPSG:4326,84.40424601,27.6143585,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/02/2017,0,Just planting mustard,2660_37.jpg,,1,,09:59
42,5626,1,42-5626-1,E2,10/11/2016,2016,11,10,11:54,11,54,lt2m,1,,,,,162,SRID=EPSG:4326;POINT(84.503957 27.617601),EPSG:4326,84.50395679,27.61760124,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,05/10/2016,1,,3586_37.jpg,,1,,11:55
42,5626,2,42-5626-2,E2,10/11/2016,2016,11,10,11:37,11,37,lt2m,1,,,,,161,SRID=EPSG:4326;POINT(84.505349 27.617614),EPSG:4326,84.50534932,27.61761436,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/09/2016,1,,3546_37.jpg,,1,,11:40
42,5626,3,42-5626-3,E2,10/11/2016,2016,11,10,12:01,12,1,lt2m,3,,,,,163,SRID=EPSG:4326;POINT(84.504004 27.616154),EPSG:4326,84.50400411,27.61615387,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,15/09/2016,1,,3626_37.jpg,,1,,12:02
42,5626,4,42-5626-4,E2,10/11/2016,2016,11,10,12:08,12,8,lt2m,3,,,,,164,SRID=EPSG:4326;POINT(84.505521 27.616200),EPSG:4326,84.50552116,27.61620016,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/09/2016,1,,3666_37.jpg,,1,,12:09
42,5667,1,42-5667-1,F2,14/11/2016,2016,11,14,14:23,14,23,gt2m,18,2,,22,,158,SRID=EPSG:4326;POINT(84.701051 27.558674),EPSG:4326,84.7010513,27.5586742,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3809_37.jpg,,1,,14:24
42,5667,2,42-5667-2,F1,14/11/2016,2016,11,14,14:37,14,37,gt2m,20,1,,12,,181,SRID=EPSG:4326;POINT(84.713178 27.620888),EPSG:4326,84.71317841,27.62088845,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Slop  area with  forest  & thik  vagetation .,4582_37.jpg,Cannot go point  because   slop &  bush  area,1,,14:39
42,5667,3,42-5667-3,F2,14/11/2016,2016,11,14,14:09,14,9,lt2m,6,,,,,157,SRID=EPSG:4326;POINT(84.711658 27.619876),EPSG:4326,84.71165753,27.61987645,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3768_37.jpg,,1,,14:11
42,5667,4,42-5667-4,F1,14/11/2016,2016,11,14,14:17,14,17,lt2m,1,,,,,179,SRID=EPSG:4326;POINT(84.713271 27.619748),EPSG:4326,84.71327081,27.61974777,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,15/10/2016,0,,4541_37.jpg,,1,,14:20
42,5687,1,42-5687-1,D2,02/11/2016,2016,11,2,14:24,14,24,gt2m,70,2,,26,,124,SRID=EPSG:4326;POINT(84.251452 27.617293),EPSG:4326,84.25145213,27.61729294,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,10/11/2016,1,,2114_37.jpg,,1,,14:30
42,5687,2,42-5687-2,D2,02/11/2016,2016,11,2,14:14,14,14,gt2m,3,2,,26,,123,SRID=EPSG:4326;POINT(84.252228 27.617234),EPSG:4326,84.25222819,27.6172341,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,07/11/2016,1,,2074_37.jpg,,1,,14:17
42,5687,3,42-5687-3,D1,02/11/2016,2016,11,2,14:03,14,3,lt2m,2,,,,,82,SRID=EPSG:4326;POINT(84.250740 27.615924),EPSG:4326,84.2507399,27.61592424,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1837_37.jpg,,1,,14:05
42,5687,4,42-5687-4,D1,02/11/2016,2016,11,2,14:26,14,26,gt2m,11,1,,13,,84,SRID=EPSG:4326;POINT(84.252479 27.615890),EPSG:4326,84.25247907,27.61589014,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1918_37.jpg,,1,,14:28
42,5694,1,42-5694-1,D2,26/10/2016,2016,10,26,17:05,17,5,lt2m,0.5,,,,,82,SRID=EPSG:4326;POINT(84.286126 27.618072),EPSG:4326,84.28612606,27.61807151,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,24/10/2016,1,,1382_37.jpg,,1,,17:08
42,5694,2,42-5694-2,D2,26/10/2016,2016,10,26,17:26,17,26,lt2m,2,,,,,83,SRID=EPSG:4326;POINT(84.287719 27.618096),EPSG:4326,84.28771948,27.61809579,1,,,3,B,B4,B401,,100,2,,,,,,,,,,,,,,,,100,1,,22/10/2016,1,,1423_37.jpg,Land is just plough for mustered seeds,1,,17:28
42,5694,3,42-5694-3,D1,26/10/2016,2016,10,26,17:25,17,25,lt2m,2,,,,,60,SRID=EPSG:4326;POINT(84.286235 27.616637),EPSG:4326,84.28623517,27.61663694,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,1146_37.jpg,,1,,17:27
42,5694,4,42-5694-4,D1,26/10/2016,2016,10,26,17:05,17,5,gt2m,9,2,,26,,58,SRID=EPSG:4326;POINT(84.287727 27.616559),EPSG:4326,84.28772685,27.61655903,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,1105_37.jpg,,1,,17:06
42,5712,1,42-5712-1,E2,05/11/2016,2016,11,5,12:15,12,15,lt2m,4,,,,,134,SRID=EPSG:4326;POINT(84.377305 27.619739),EPSG:4326,84.37730514,27.61973886,1,,,2,B,B7,B715,,100,2,,,,,,,,,,,,,,,,100,1,,05/10/2016,1,,2815_37.jpg,,1,,12:18
42,5712,2,42-5712-2,E2,05/11/2016,2016,11,5,11:55,11,55,lt2m,2,,,,,132,SRID=EPSG:4326;POINT(84.378687 27.619789),EPSG:4326,84.3786873,27.61978924,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,25/11/2016,1,,2774_37.jpg,,1,,11:57
42,5712,3,42-5712-3,E1,05/11/2016,2016,11,5,12:30,12,30,lt2m,3,,,,,118,SRID=EPSG:4326;POINT(84.377278 27.618413),EPSG:4326,84.37727792,27.61841294,1,,,3,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,01/11/2016,1,Just paddy cut,2742_37.jpg,,1,,12:34
42,5712,4,42-5712-4,E1,05/11/2016,2016,11,5,11:52,11,52,lt2m,5,,,,,116,SRID=EPSG:4326;POINT(84.378889 27.618400),EPSG:4326,84.37888924,27.6183997,1,,,2,B,B1,B102,,70,2,,B,B7,B715,,30,2,,,,,,,,,100,1,,04/11/2016,1,Vegetables and paddy,2701_37.jpg,,1,,11:57
42,5733,1,42-5733-1,E1,23/11/2016,2016,11,23,08:31,8,31,lt2m,3,,,,,217,SRID=EPSG:4326;POINT(84.483504 27.621709),EPSG:4326,84.4835039,27.62170862,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Grassland,5337_37.jpg,,1,,08:34
42,5733,2,42-5733-2,E1,23/11/2016,2016,11,23,08:44,8,44,lt2m,3,,,,,218,SRID=EPSG:4326;POINT(84.485107 27.621697),EPSG:4326,84.48510741,27.62169737,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/02/2017,1,Standing mustard,,,1,,08:47
42,5733,3,42-5733-3,E1,23/11/2016,2016,11,23,07:58,7,58,lt2m,3,,,,,215,SRID=EPSG:4326;POINT(84.483725 27.620401),EPSG:4326,84.48372484,27.62040051,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/02/2017,2,Standing mustard,5296_37.jpg,,1,,08:01
42,5733,4,42-5733-4,E1,23/11/2016,2016,11,23,07:19,7,19,lt2m,2,,,,,213,SRID=EPSG:4326;POINT(84.485166 27.620315),EPSG:4326,84.48516559,27.62031507,1,,,2,B,B2,B203,,40,3,,B,B4,B401,,40,3,,B,B3,B301,,20,3,,100,2,,15/02/2017,1,Mixed crops,5255_37.jpg,,1,,07:25
42,5746,1,42-5746-1,F1,12/11/2016,2016,11,12,16:09,16,9,lt2m,0,,,,,154,SRID=EPSG:4326;POINT(84.549384 27.622849),EPSG:4326,84.54938378,27.62284903,1,,,2,O,A,A21,,80,,,O,D,D30,,20,,,,,,,,,,100,,,null/null/null,,Barren land at the backwards  of the house,3932_37.jpg,,1,,16:11
42,5746,2,42-5746-2,F1,12/11/2016,2016,11,12,15:57,15,57,lt2m,1,,,,,153,SRID=EPSG:4326;POINT(84.550988 27.623037),EPSG:4326,84.55098772,27.62303682,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3892_37.jpg,Playgrounds,1,,15:59
42,5746,3,42-5746-3,F1,12/11/2016,2016,11,12,16:20,16,20,lt2m,1,,,,,155,SRID=EPSG:4326;POINT(84.549456 27.621563),EPSG:4326,84.54945583,27.62156342,1,,,2,B,B7,B701,,100,3,,,,,,,,,,,,,,,,100,2,,05/12/2016,1,,3972_37.jpg,,1,,16:22
42,5746,4,42-5746-4,F1,12/11/2016,2016,11,12,16:48,16,48,lt2m,4,,,,,157,SRID=EPSG:4326;POINT(84.551059 27.621593),EPSG:4326,84.55105904,27.62159346,1,,,2,B,B7,B720,greenpea,100,3,,,,,,,,,,,,,,,,100,2,,15/12/2016,1,,4013_37.jpg,,1,,16:52
42,5799,1,42-5799-1,D2,02/11/2016,2016,11,2,12:52,12,52,lt2m,0.5,,,,,122,SRID=EPSG:4326;POINT(84.265765 27.622071),EPSG:4326,84.26576518,27.62207097,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2033_37.jpg,,1,,12:54
42,5799,2,42-5799-2,D2,02/11/2016,2016,11,2,12:34,12,34,lt2m,1.5,,,,,121,SRID=EPSG:4326;POINT(84.267293 27.622138),EPSG:4326,84.26729258,27.62213752,1,,,2,B,B1,B106,,80,2,,B,B7,B715,,20,2,,,,,,,,,100,1,,25/06/2016,1,,1993_37.jpg,,1,,12:43
42,5799,3,42-5799-3,D1,02/11/2016,2016,11,2,13:20,13,20,gt2m,35,2,,21,,81,SRID=EPSG:4326;POINT(84.265604 27.621023),EPSG:4326,84.26560439,27.62102294,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,1797_37.jpg,Muddy area,1,,13:23
42,5799,4,42-5799-4,D1,02/11/2016,2016,11,2,12:56,12,56,lt2m,1,,,,,80,SRID=EPSG:4326;POINT(84.267376 27.620661),EPSG:4326,84.26737574,27.6206615,1,,,3,O,H,H01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,River dam,,,1,,13:00
42,5800,1,42-5800-1,D2,02/11/2016,2016,11,2,11:17,11,17,lt2m,0.2,,,,,119,SRID=EPSG:4326;POINT(84.270855 27.622191),EPSG:4326,84.27085509,27.62219062,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1913_37.jpg,,1,,11:21
42,5800,2,42-5800-2,D2,02/11/2016,2016,11,2,11:29,11,29,lt2m,,,,,,120,SRID=EPSG:4326;POINT(84.272332 27.622262),EPSG:4326,84.27233202,27.62226175,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1953_37.jpg,,1,,11:31
42,5800,3,42-5800-3,D1,02/11/2016,2016,11,2,11:15,11,15,lt2m,2,,,,,76,SRID=EPSG:4326;POINT(84.270873 27.620855),EPSG:4326,84.27087299,27.62085478,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,05/11/2016,1,,1675_37.jpg,,1,,11:17
42,5800,4,42-5800-4,D1,02/11/2016,2016,11,2,11:27,11,27,lt2m,1,,,,,77,SRID=EPSG:4326;POINT(84.272442 27.620884),EPSG:4326,84.27244179,27.62088391,1,,,2,B,B6,B605,,80,2,,C,C3,C308,,20,9,,,,,,,,,100,2,,06/01/2017,0,,1715_37.jpg,,1,,11:33
42,5809,1,42-5809-1,E1,26/10/2016,2016,10,26,13:47,13,47,lt2m,5,,,,,55,SRID=EPSG:4326;POINT(84.316368 27.623084),EPSG:4326,84.31636785,27.62308421,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Point is near the nahar (water supply for irrigation),,,1,,13:52
42,5809,2,42-5809-2,E1,26/10/2016,2016,10,26,14:01,14,1,gt2m,41,1,,11,,56,SRID=EPSG:4326;POINT(84.317898 27.623457),EPSG:4326,84.31789812,27.623457,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Land is covered with wet grassland,,,1,,14:10
42,5809,3,42-5809-3,E2,26/10/2016,2016,10,26,13:53,13,53,lt2m,2,,,,,55,SRID=EPSG:4326;POINT(84.316478 27.621693),EPSG:4326,84.31647768,27.6216932,1,,,2,O,H,H01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1350_37.jpg,,1,,13:56
42,5809,4,42-5809-4,E2,26/10/2016,2016,10,26,14:09,14,9,gt2m,20,2,,26,,56,SRID=EPSG:4326;POINT(84.317819 27.621620),EPSG:4326,84.31781925,27.62162044,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/01/2016,1,,1390_37.jpg,,1,,14:11
42,5814,1,42-5814-1,E2,26/10/2016,2016,10,26,08:51,8,51,gt2m,60,2,,26,,47,SRID=EPSG:4326;POINT(84.341072 27.623571),EPSG:4326,84.341072,27.62357127,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/12/2016,1,,1147_37.jpg,,9,other farm,08:54
42,5814,2,42-5814-2,E2,26/10/2016,2016,10,26,08:24,8,24,gt2m,100,2,,26,,45,SRID=EPSG:4326;POINT(84.344249 27.623590),EPSG:4326,84.34424866,27.62359012,2,3,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,26/12/2016,1,,1106_37.jpg,,9,other farm,08:28
42,5814,3,42-5814-3,E1,26/10/2016,2016,10,26,08:59,8,59,gt2m,84,2,,26,,46,SRID=EPSG:4326;POINT(84.340935 27.622166),EPSG:4326,84.34093454,27.62216644,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/11/2016,1,Standing paddy,,,1,,09:03
42,5814,4,42-5814-4,E1,26/10/2016,2016,10,26,08:18,8,18,gt2m,101,2,,26,,44,SRID=EPSG:4326;POINT(84.344325 27.622277),EPSG:4326,84.34432515,27.62227747,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/11/2016,1,Standing crop pa ddy,,',1,,08:22
42,5821,1,42-5821-1,E2,05/11/2016,2016,11,5,13:06,13,6,gt2m,42,2,,26,,137,SRID=EPSG:4326;POINT(84.377598 27.624318),EPSG:4326,84.37759779,27.62431833,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,05/12/2016,1,,2896_37.jpg,,1,,13:09
42,5821,2,42-5821-2,E2,05/11/2016,2016,11,5,12:56,12,56,lt2m,3,,,,,136,SRID=EPSG:4326;POINT(84.378665 27.624233),EPSG:4326,84.37866505,27.6242329,1,,,2,C,C3,C306,,100,2,,,,,,,,,,,,,,,,100,1,,05/09/2016,0,,2856_37.jpg,,1,,12:58
42,5821,3,42-5821-3,E1,05/11/2016,2016,11,5,13:16,13,16,lt2m,4,,,,,121,SRID=EPSG:4326;POINT(84.377253 27.622893),EPSG:4326,84.37725277,27.62289323,1,,,3,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/11/2016,1,Standing paddy,2824_37.jpg,,1,,13:20
42,5821,4,42-5821-4,E1,05/11/2016,2016,11,5,12:54,12,54,lt2m,3,,,,,119,SRID=EPSG:4326;POINT(84.378727 27.622936),EPSG:4326,84.37872688,27.62293601,1,,,2,B,B3,B304,,100,2,,,,,,,,,,,,,,,,100,2,,05/01/2016,0,Standing clococia,2783_37.jpg,,1,,12:58
42,5824,1,42-5824-1,E1,05/11/2016,2016,11,5,14:24,14,24,gt2m,13,2,,26,,122,SRID=EPSG:4326;POINT(84.392300 27.624574),EPSG:4326,84.39229967,27.62457362,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/11/2016,1,Standing paddy,2865_37.jpg,Image is loss,1,,14:33
42,5824,2,42-5824-2,E1,05/11/2016,2016,11,5,15:52,15,52,lt2m,4,,,,,125,SRID=EPSG:4326;POINT(84.393917 27.624497),EPSG:4326,84.39391694,27.62449745,1,,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Grassland with shrub,2947_37.jpg,No image,1,,15:54
42,5824,3,42-5824-3,E1,05/11/2016,2016,11,5,15:14,15,14,gt2m,4,2,,26,,123,SRID=EPSG:4326;POINT(84.392384 27.623152),EPSG:4326,84.39238382,27.62315154,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/11/2016,1,Standing paddy,2906_37.jpg,No image,1,,15:16
42,5824,4,42-5824-4,E1,05/11/2016,2016,11,5,16:08,16,8,gt2m,6,1,,15,,126,SRID=EPSG:4326;POINT(84.394001 27.623167),EPSG:4326,84.39400147,27.62316741,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Fisheries pond,2987_37.jpg,No image shown,1,,16:12
42,5853,1,42-5853-1,F1,02/11/2016,2016,11,2,15:30,15,30,gt2m,54,1,,14,,65,SRID=EPSG:4326;POINT(84.539723 27.627093),EPSG:4326,84.53972319,27.62709296,1,,,2,O,H,H02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Kayar khola,1667_37.jpg,,1,,15:32
42,5853,2,42-5853-2,F1,02/11/2016,2016,11,2,15:16,15,16,lt2m,2,,,,,64,SRID=EPSG:4326;POINT(84.540852 27.626113),EPSG:4326,84.54085214,27.62611289,1,,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1627_37.jpg,Bushy land,1,,15:20
42,5853,3,42-5853-3,F1,02/11/2016,2016,11,2,15:40,15,40,lt2m,11,,,,,66,SRID=EPSG:4326;POINT(84.539196 27.625784),EPSG:4326,84.53919581,27.62578445,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1707_37.jpg,,1,,15:43
42,5853,4,42-5853-4,F1,02/11/2016,2016,11,2,15:08,15,8,gt2m,23,1,,10,,63,SRID=EPSG:4326;POINT(84.540925 27.625777),EPSG:4326,84.54092492,27.62577651,1,3,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1587_37.jpg,,1,,15:11
42,5863,1,42-5863-1,F1,18/11/2016,2016,11,18,12:59,12,59,lt2m,5,,,,,209,SRID=EPSG:4326;POINT(84.589808 27.628101),EPSG:4326,84.58980764,27.62810076,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,15/10/2016,1,,5269_37.jpg,,1,,13:03
42,5863,2,42-5863-2,F1,18/11/2016,2016,11,18,13:11,13,11,lt2m,6,,,,,210,SRID=EPSG:4326;POINT(84.591261 27.628117),EPSG:4326,84.59126102,27.62811698,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,15/10/2016,1,,5309_37.jpg,,1,,13:16
42,5863,3,42-5863-3,F1,18/11/2016,2016,11,18,12:49,12,49,lt2m,6,,,,,207,SRID=EPSG:4326;POINT(84.589835 27.626791),EPSG:4326,84.58983537,27.62679087,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/01/2016,0,,5229_37.jpg,,1,,12:52
42,5863,4,42-5863-4,F1,18/11/2016,2016,11,18,12:39,12,39,lt2m,2,,,,,206,SRID=EPSG:4326;POINT(84.591167 27.626864),EPSG:4326,84.59116692,27.62686371,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,30/01/2017,0,,5189_37.jpg,,1,,12:43
42,5864,1,42-5864-1,F2,18/11/2016,2016,11,18,12:06,12,6,lt2m,2,,,,,186,SRID=EPSG:4326;POINT(84.594798 27.628265),EPSG:4326,84.5947979,27.62826478,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,01/01/2017,0,,4506_37.jpg,,1,,12:09
42,5864,2,42-5864-2,F2,18/11/2016,2016,11,18,12:24,12,24,lt2m,9,,,,,188,SRID=EPSG:4326;POINT(84.596608 27.628147),EPSG:4326,84.59660754,27.62814661,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,1,,01/01/2017,0,,4547_37.jpg,,1,,12:27
42,5864,3,42-5864-3,F2,18/11/2016,2016,11,18,12:58,12,58,lt2m,2,,,,,192,SRID=EPSG:4326;POINT(84.594928 27.626829),EPSG:4326,84.59492831,27.62682877,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,0,,4629_37.jpg,,1,,13:00
42,5864,4,42-5864-4,F2,18/11/2016,2016,11,18,12:42,12,42,lt2m,3,,,,,190,SRID=EPSG:4326;POINT(84.596400 27.626836),EPSG:4326,84.59640005,27.62683624,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,4588_37.jpg,,1,,12:43
42,5865,1,42-5865-1,F2,11/11/2016,2016,11,11,16:33,16,33,lt2m,6,,,,,121,SRID=EPSG:4326;POINT(84.600051 27.628151),EPSG:4326,84.60005146,27.62815104,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,3071_37.jpg,,1,,16:35
42,5865,2,42-5865-2,F2,11/11/2016,2016,11,11,16:09,16,9,lt2m,3,,,,,119,SRID=EPSG:4326;POINT(84.601466 27.628321),EPSG:4326,84.60146569,27.62832083,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,11/11/2016,1,,2989_37.jpg,,1,,16:11
42,5865,3,42-5865-3,F2,11/11/2016,2016,11,11,17:04,17,4,lt2m,6,,,,,123,SRID=EPSG:4326;POINT(84.600006 27.626832),EPSG:4326,84.60000564,27.62683241,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/01/2017,1,,3112_37.jpg,,1,,17:05
42,5865,4,42-5865-4,F2,11/11/2016,2016,11,11,15:46,15,46,lt2m,5,,,,,117,SRID=EPSG:4326;POINT(84.601564 27.626887),EPSG:4326,84.60156379,27.62688724,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/01/2016,1,,2948_37.jpg,,1,,15:49
42,5866,1,42-5866-1,F1,11/11/2016,2016,11,11,16:15,16,15,lt2m,1,,,,,144,SRID=EPSG:4326;POINT(84.605022 27.628375),EPSG:4326,84.6050224,27.62837493,1,,,2,B,B2,B203,,100,1,,,,,,,,,,,,,,,,100,2,,10/03/2017,0,,3690_37.jpg,,1,,16:18
42,5866,2,42-5866-2,F1,11/11/2016,2016,11,11,16:02,16,2,lt2m,1,,,,,143,SRID=EPSG:4326;POINT(84.606504 27.628395),EPSG:4326,84.60650355,27.62839497,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3650_37.jpg,,1,,16:04
42,5866,3,42-5866-3,F1,11/11/2016,2016,11,11,15:42,15,42,lt2m,3,,,,,141,SRID=EPSG:4326;POINT(84.605002 27.626933),EPSG:4326,84.605002,27.62693315,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,10/01/2017,1,,3609_37.jpg,,1,,15:44
42,5866,4,42-5866-4,F1,11/11/2016,2016,11,11,15:29,15,29,lt2m,5,,,,,140,SRID=EPSG:4326;POINT(84.606659 27.627089),EPSG:4326,84.60665934,27.62708884,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/01/2017,1,Just  seedling  mustred  crop,3488_37.jpg,,1,,15:32
42,5872,1,42-5872-1,F2,17/11/2016,2016,11,17,14:44,14,44,lt2m,4,,,,,178,SRID=EPSG:4326;POINT(84.635419 27.628969),EPSG:4326,84.63541937,27.62896879,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/10/2016,1,100,4301_37.jpg,,1,,14:47
42,5872,2,42-5872-2,F1,17/11/2016,2016,11,17,14:48,14,48,lt2m,3,,,,,198,SRID=EPSG:4326;POINT(84.636925 27.628947),EPSG:4326,84.63692513,27.628947,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,05/11/2016,1,,5026_37.jpg,,1,,14:51
42,5872,3,42-5872-3,F2,17/11/2016,2016,11,17,15:01,15,1,lt2m,4,,,,,180,SRID=EPSG:4326;POINT(84.635477 27.627454),EPSG:4326,84.63547739,27.62745414,1,,,2,B,B1,B105,,100,3,,,,,,,,,,,,,,,,100,2,,01/01/2017,1,,4342_37.jpg,,1,,15:03
42,5872,4,42-5872-4,F1,17/11/2016,2016,11,17,15:06,15,6,gt2m,50,2,,26,,200,SRID=EPSG:4326;POINT(84.636984 27.628002),EPSG:4326,84.63698371,27.62800233,1,,,2,C,C2,C202,,100,2,,,,,,,,,,,,,,,,100,2,,15/05/2017,1,"Irritating  inside  the banana   field, at the  point  ,  so i  couldn't  go inside",5067_37.jpg,,1,,15:08
42,5878,1,42-5878-1,F2,07/11/2016,2016,11,7,11:19,11,19,lt2m,9,,,,,98,SRID=EPSG:4326;POINT(84.701030 27.558400),EPSG:4326,84.7010296,27.5583999,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2417_37.jpg,,1,,11:20
42,5878,2,42-5878-2,F2,07/11/2016,2016,11,7,11:32,11,32,lt2m,3,,,,,100,SRID=EPSG:4326;POINT(84.667309 27.629364),EPSG:4326,84.66730895,27.62936378,1,,,2,B,B2,B203,,100,2,,,,,,,,,,,,,,,,100,2,,01/12/2016,0,,2458_37.jpg,,1,,11:34
42,5878,3,42-5878-3,F2,07/11/2016,2016,11,7,11:06,11,6,lt2m,3,,,,,97,SRID=EPSG:4326;POINT(84.701030 27.558400),EPSG:4326,84.7010296,27.5583999,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2376_37.jpg,,1,,11:10
